date,campaign_id,campaign_name,adset_id,adset_name,ad_id,ad_name,impressions,reach,clicks,spend,cpc,ctr,cpm,frequency,results,result_rate,purchase_value,roas,delta_spend_pct,delta_results_pct,checkout_initiations,checkout_rate,quality_ranking,engagement_ranking,conversion_ranking
2026-02-16,120238621687030163,"[13/12/25] [MDA] [F] [AUTO] [VENDAS] [ADV+] [VSL C] [R$ 197,00] [1]",120240315682180163,"00 - Advantage+ [VSL C] - AD07 [MDA] [VID] VENDA - 1 MISSÃO, MONETIZAR MAIS 1",,"AD07 [MDA] [VID] VENDA - 1 MISSÃO, MONETIZAR MAIS 1",0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,0,0.0,–,–,–
2026-02-16,120240768050490163,"[31/01/26] [MDA] [F] [AUTO] [VENDAS] [ADV+] [VSL C] [R$ 197,00] [5]",120240768050480163,00 - Advantage - All ADS,,AD153 [MDA] [VID] VENDA - CAIO EU LARGO MEU TRABALHO V2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,0,0.0,–,–,–
2026-02-16,120240768050490163,"[31/01/26] [MDA] [F] [AUTO] [VENDAS] [ADV+] [VSL C] [R$ 197,00] [5]",120240768050480163,00 - Advantage - All ADS,,AD58 [MDA] [VID] VENDA - AQUI O MEU CANAL JÁ TINHA,193,176,7,6.86,0.98,3.6269,35.544,1.1,0.0,0.0,0.0,0.0,-99.98,-100.0,1,0.0,–,–,–
2026-02-16,120240768050490163,"[31/01/26] [MDA] [F] [AUTO] [VENDAS] [ADV+] [VSL C] [R$ 197,00] [5]",120240768050480163,00 - Advantage - All ADS,,AD150 [MDA] [VID] VENDA - CAIO EU LARGO MEU TRABALHO 03,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,0,0.0,–,–,–
2026-02-16,120240768050490163,"[31/01/26] [MDA] [F] [AUTO] [VENDAS] [ADV+] [VSL C] [R$ 197,00] [5]",120240768050480163,00 - Advantage - All ADS,,AD154 [MDA] [VID] VENDA - CAIO EU LARGO MEU TRABALHO 06,45939,42303,280,1147.74,4.0991,0.6095,24.984,1.09,4.0,8.7e-05,0.0,0.0,-96.11,-98.26,31,12.9032,Na média,Na média,Na média
2026-02-16,120240768050490163,"[31/01/26] [MDA] [F] [AUTO] [VENDAS] [ADV+] [VSL C] [R$ 197,00] [5]",120240768050480163,00 - Advantage - All ADS,,AD178 [MDA] [VID] VENDA - ESSA É A ÚLTIMA CHANCE,110,99,0,9.17,0.0,0.0,83.3636,1.11,0.0,0.0,0.0,0.0,-99.97,-100.0,0,0.0,–,–,–
2026-02-16,120241047703720163,"[06/02/26] [LVC] [F] [AUTO] [VENDAS] [ADV+] [VSL B] [R$ 197,00] [5]",120241047703780163,00 - Advantage - All ADS,,AD06 [LVC] [VID] VENDA - SABE O QUE DA DINHEIRO HOJE,5,5,0,0.18,0.0,0.0,36.0,1.0,0.0,0.0,0.0,0.0,-100.0,-100.0,0,0.0,–,–,–
2026-02-16,120241047703720163,"[06/02/26] [LVC] [F] [AUTO] [VENDAS] [ADV+] [VSL B] [R$ 197,00] [5]",120241047703780163,00 - Advantage - All ADS,,AD153 [MDA] [VID] VENDA - CAIO EU LARGO MEU TRABALHO V2,7946,7572,67,165.55,2.4709,0.8432,20.8344,1.05,0.0,0.0,0.0,0.0,-99.44,-100.0,9,0.0,Na média,Na média,Na média
2026-02-16,120241047703720163,"[06/02/26] [LVC] [F] [AUTO] [VENDAS] [ADV+] [VSL B] [R$ 197,00] [5]",120241047703780163,00 - Advantage - All ADS,,AD17 [MDA] [VID] VENDA - FAÇA DO YOUTUBE A SUA PROFISSÃO V5,1136,1095,21,67.73,3.2252,1.8486,59.6215,1.04,0.0,0.0,0.0,0.0,-99.77,-100.0,2,0.0,Na média,Na média,Na média
2026-02-16,120241047703720163,"[06/02/26] [LVC] [F] [AUTO] [VENDAS] [ADV+] [VSL B] [R$ 197,00] [5]",120241047703780163,00 - Advantage - All ADS,,AD154 [MDA] [VID] VENDA - CAIO EU LARGO MEU TRABALHO 06,293,283,2,7.97,3.985,0.6826,27.2014,1.04,0.0,0.0,0.0,0.0,-99.97,-100.0,1,0.0,–,–,–
2026-02-16,120241047703720163,"[06/02/26] [LVC] [F] [AUTO] [VENDAS] [ADV+] [VSL B] [R$ 197,00] [5]",120241047703780163,00 - Advantage - All ADS,,AD149 [MDA] [VID] VENDA - CAIO EU LARGO MEU TRABALHO 02,36789,34488,463,857.09,1.8512,1.2585,23.2975,1.07,3.0,8.2e-05,0.0,0.0,-97.1,-98.7,85,3.5294,Na média,Acima da média,Na média
2026-02-16,120241047703720163,"[06/02/26] [LVC] [F] [AUTO] [VENDAS] [ADV+] [VSL B] [R$ 197,00] [5]",120241047703780163,00 - Advantage - All ADS,,AD04 [MDA] [VID] VENDA - PRA QUÊ EU VOU FAZER,17,17,1,0.79,0.79,5.8824,46.4706,1.0,0.0,0.0,0.0,0.0,-100.0,-100.0,2,0.0,–,–,–
2026-02-16,120241047703720163,"[06/02/26] [LVC] [F] [AUTO] [VENDAS] [ADV+] [VSL B] [R$ 197,00] [5]",120241047703780163,00 - Advantage - All ADS,,"AD07 [MDA] [VID] VENDA - 1 MISSÃO, MONETIZAR MAIS 1",0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,0,0.0,–,–,–
2026-02-16,120237047550310163,"[18/11/25] [LVC] [F] [AUTO] [VENDAS] [ADV+] [VSL B] [R$ 197,00] [1]",120241193689570163,00 -  Advantage+ [VSL B] - AD57 [MDA] [VID] VENDA - VOCÊ QUER VER UMA COISA BIZARRA,,AD57 [MDA] [VID] VENDA - VOCÊ QUER VER UMA COISA BIZARRA,14771,12262,119,323.09,2.715,0.8056,21.8733,1.2,2.0,0.000135,0.0,0.0,-98.91,-99.13,21,9.5238,–,–,–
2026-02-16,120239726037500163,"[06/01/26] [LVC] [F] [AUTO] [VENDAS] [LKL PQ 365D] [VSL B] [R$ 197,00] [5]",120241585189500163,00 - Lookalike 1% Pq 365d [VSL B] - 3,,AD154 [MDA] [VID] VENDA - CAIO EU LARGO MEU TRABALHO 06,1476,1452,27,44.28,1.64,1.8293,30.0,1.02,0.0,0.0,0.0,0.0,-99.85,-100.0,4,0.0,Na média,Na média,Na média
2026-02-16,120239726037500163,"[06/01/26] [LVC] [F] [AUTO] [VENDAS] [LKL PQ 365D] [VSL B] [R$ 197,00] [5]",120241585189500163,00 - Lookalike 1% Pq 365d [VSL B] - 3,,AD150 [MDA] [VID] VENDA - CAIO EU LARGO MEU TRABALHO 03,1097,1058,13,26.95,2.0731,1.185,24.567,1.04,1.0,0.000912,0.0,0.0,-99.91,-99.57,5,20.0,Na média,Na média,Na média
2026-02-16,120239726037500163,"[06/01/26] [LVC] [F] [AUTO] [VENDAS] [LKL PQ 365D] [VSL B] [R$ 197,00] [5]",120241585189500163,00 - Lookalike 1% Pq 365d [VSL B] - 3,,AD155 [MDA] [VID] VENDA - CAIO EU LARGO MEU TRABALHO 07,1861,1825,14,44.32,3.1657,0.7523,23.8152,1.02,2.0,0.001075,0.0,0.0,-99.85,-99.13,3,66.6667,Na média,Na média,Na média
2026-02-16,120237047550310163,"[18/11/25] [LVC] [F] [AUTO] [VENDAS] [ADV+] [VSL B] [R$ 197,00] [1]",120238011615520163,00 -  Advantage+ [VSL B] - AD154 [MDA] [VID] VENDA - CAIO EU LARGO MEU TRABALHO 06,,AD154 [MDA] [VID] VENDA - CAIO EU LARGO MEU TRABALHO 06,29921,27774,212,494.26,2.3314,0.7085,16.5188,1.08,5.0,0.000167,0.0,0.0,-98.33,-97.83,34,14.7059,Na média,Na média,Na média
2026-02-16,120238621687030163,"[13/12/25] [MDA] [F] [AUTO] [VENDAS] [ADV+] [VSL C] [R$ 197,00] [1]",120238621687160163,00 - Advantage+ [VSL C] - AD178 [MDA] [VID] VENDA - ESSA É A ÚLTIMA CHANCE,,AD178 [MDA] [VID] VENDA - ESSA É A ÚLTIMA CHANCE,22971,12139,317,1439.57,4.5412,1.38,62.669,1.89,15.0,0.000653,0.0,0.0,-95.13,-93.48,46,32.6087,Abaixo da média – 35% mais baixos dos anúncios,Na média,Na média
2026-02-16,120238621687030163,"[13/12/25] [MDA] [F] [AUTO] [VENDAS] [ADV+] [VSL C] [R$ 197,00] [1]",120238621687250163,00 - Advantage+ [VSL C] - AD158 [MDA] [VID] VENDA - DA PRA GANHAR MUITA GRANA,,AD158 [MDA] [VID] VENDA - DA PRA GANHAR MUITA GRANA,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,0,0.0,–,–,–
2026-02-16,120238623515480163,"[13/12/25] [MDA] [Q] [AUTO] [VENDAS] [REMARKETING] [VSL A] [R$ 197,00] [1]",120238623515520163,00 - Page View VSL A - 180D - AD168 [MDA] [VID] VENDA - REMARKETING 7,,AD168 [MDA] [VID] VENDA - REMARKETING 7,11234,5591,176,1049.71,5.9643,1.5667,93.4404,2.01,4.0,0.000356,0.0,0.0,-96.45,-98.26,33,12.1212,Abaixo da média – 35% mais baixos dos anúncios,Na média,Na média
2026-02-16,120238623515480163,"[13/12/25] [MDA] [Q] [AUTO] [VENDAS] [REMARKETING] [VSL A] [R$ 197,00] [1]",120238625474290163,00 - Page View VSL A - 180D - AD182 [MDA] [VID] VENDA - REMARKETING 11,,AD182 [MDA] [VID] VENDA - REMARKETING 11,6323,3772,96,706.61,7.3605,1.5183,111.7523,1.68,8.0,0.001265,0.0,0.0,-97.61,-96.52,26,30.7692,Abaixo da média – 35% mais baixos dos anúncios,Na média,Na média
2026-02-16,120238626928870163,"[13/12/25] [MDA] [Q] [AUTO] [VENDAS] [REMARKETING] [VSL C] [R$ 197,00] [1]",120238626928850163,00 - Page View VSL C - 180D - AD162 [MDA] [VID] VENDA - REMARKETING 1,,AD162 [MDA] [VID] VENDA - REMARKETING 1,7706,4030,83,694.84,8.3716,1.0771,90.1687,1.91,3.0,0.000389,0.0,0.0,-97.65,-98.7,9,33.3333,Abaixo da média – 35% mais baixos dos anúncios,Na média,Na média
2026-02-16,120239176137660163,"[22/12/25] [LVC] [F] [AUTO] [VENDAS] [MIX PÚBLICOS] [VSL B] [R$ 197,00] [4]",120239176137690163,[00 - Lookalike 1% Pq 365d] [VSL B],,AD154 [MDA] [VID] VENDA - CAIO EU LARGO MEU TRABALHO 06,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,0,0.0,–,–,–
2026-02-16,120239176137660163,"[22/12/25] [LVC] [F] [AUTO] [VENDAS] [MIX PÚBLICOS] [VSL B] [R$ 197,00] [4]",120239176137690163,[00 - Lookalike 1% Pq 365d] [VSL B],,AD17 [MDA] [VID] VENDA - FAÇA DO YOUTUBE A SUA PROFISSÃO V5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,0,0.0,–,–,–
2026-02-16,120239176137660163,"[22/12/25] [LVC] [F] [AUTO] [VENDAS] [MIX PÚBLICOS] [VSL B] [R$ 197,00] [4]",120239176137690163,[00 - Lookalike 1% Pq 365d] [VSL B],,AD150 [MDA] [VID] VENDA - CAIO EU LARGO MEU TRABALHO 03,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,0,0.0,–,–,–
2026-02-16,120239176137660163,"[22/12/25] [LVC] [F] [AUTO] [VENDAS] [MIX PÚBLICOS] [VSL B] [R$ 197,00] [4]",120239176137690163,[00 - Lookalike 1% Pq 365d] [VSL B],,AD155 [MDA] [VID] VENDA - CAIO EU LARGO MEU TRABALHO 07,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,0,0.0,–,–,–
2026-02-16,120239176137660163,"[22/12/25] [LVC] [F] [AUTO] [VENDAS] [MIX PÚBLICOS] [VSL B] [R$ 197,00] [4]",120239176137690163,[00 - Lookalike 1% Pq 365d] [VSL B],,AD58 [MDA] [VID] VENDA - AQUI O MEU CANAL JÁ TINHA,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,0,0.0,–,–,–
2026-02-16,120237047550310163,"[18/11/25] [LVC] [F] [AUTO] [VENDAS] [ADV+] [VSL B] [R$ 197,00] [1]",120240072374180163,00 -  Advantage+ [VSL B] - AD189 [MDA] [VID] VENDA - SE VOCÊ OLHAR NO MEU,,AD189 [MDA] [VID] VENDA - SE VOCÊ OLHAR NO MEU,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,0,0.0,–,–,–
2026-02-16,120237047550310163,"[18/11/25] [LVC] [F] [AUTO] [VENDAS] [ADV+] [VSL B] [R$ 197,00] [1]",120240193809810163,00 -  Advantage+ [VSL B] - AD106 [MDA] [VID] VENDA - VOU TE REVELAR O SEGREDO V12,,AD106 [MDA] [VID] VENDA - VOU TE REVELAR O SEGREDO V12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,0,0.0,–,–,–
2026-02-16,120238621687030163,"[13/12/25] [MDA] [F] [AUTO] [VENDAS] [ADV+] [VSL C] [R$ 197,00] [1]",120240315682230163,00 - Advantage+ [VSL C] - AD187 [MDA] [VID] VENDA - OLHA QUANTO ESSE,,AD187 [MDA] [VID] VENDA - OLHA QUANTO ESSE,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,0,0.0,–,–,–
2026-02-16,120237047550310163,"[18/11/25] [LVC] [F] [AUTO] [VENDAS] [ADV+] [VSL B] [R$ 197,00] [1]",120240514072650163,00 -  Advantage+ [VSL B] - AD192 [MDA] [VID] VENDA - ESQUECE FACULDADE,,AD192 [MDA] [VID] VENDA - ESQUECE FACULDADE,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,0,0.0,–,–,–
2026-02-16,120240768050490163,"[31/01/26] [MDA] [F] [AUTO] [VENDAS] [ADV+] [VSL C] [R$ 197,00] [5]",120240768050480163,00 - Advantage - All ADS,,AD189 [MDA] [VID] VENDA - SE VOCÊ OLHAR NO MEU,17,16,0,1.11,0.0,0.0,65.2941,1.06,0.0,0.0,0.0,0.0,-100.0,-100.0,0,0.0,–,–,–
2026-02-16,120240768050490163,"[31/01/26] [MDA] [F] [AUTO] [VENDAS] [ADV+] [VSL C] [R$ 197,00] [5]",120240768050480163,00 - Advantage - All ADS,,AD17 [MDA] [VID] VENDA - FAÇA DO YOUTUBE A SUA PROFISSÃO V5,13589,11316,139,576.37,4.1465,1.0229,42.4145,1.2,6.0,0.000442,0.0,0.0,-98.05,-97.39,21,28.5714,Abaixo da média – 35% mais baixos dos anúncios,Na média,Na média
2026-02-16,120241048735070163,"[06/02/26] [MDA] [F] [AUTO] [VENDAS] [ADV+] [VSL C] [R$ 197,00] [5]",120241048735150163,00 - Advantage - All ADS,,AD58 [MDA] [VID] VENDA - AQUI O MEU CANAL JÁ TINHA,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,0,0.0,–,–,–
2026-02-16,120241048735070163,"[06/02/26] [MDA] [F] [AUTO] [VENDAS] [ADV+] [VSL C] [R$ 197,00] [5]",120241048735150163,00 - Advantage - All ADS,,AD153 [MDA] [VID] VENDA - CAIO EU LARGO MEU TRABALHO V2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,0,0.0,–,–,–
2026-02-16,120241048735070163,"[06/02/26] [MDA] [F] [AUTO] [VENDAS] [ADV+] [VSL C] [R$ 197,00] [5]",120241048735150163,00 - Advantage - All ADS,,AD189 [MDA] [VID] VENDA - SE VOCÊ OLHAR NO MEU,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,0,0.0,–,–,–
2026-02-16,120241048735070163,"[06/02/26] [MDA] [F] [AUTO] [VENDAS] [ADV+] [VSL C] [R$ 197,00] [5]",120241048735150163,00 - Advantage - All ADS,,AD17 [MDA] [VID] VENDA - FAÇA DO YOUTUBE A SUA PROFISSÃO V5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,0,0.0,–,–,–
2026-02-16,120237047550310163,"[18/11/25] [LVC] [F] [AUTO] [VENDAS] [ADV+] [VSL B] [R$ 197,00] [1]",120241193653660163,00 -  Advantage+ [VSL B] - AD56 [MDA] [VID] VENDA - EU ESTAVA SEPARANDO PRINT,,AD56 [MDA] [VID] VENDA - EU ESTAVA SEPARANDO PRINT,20625,13953,232,542.5,2.3384,1.1248,26.303,1.48,1.0,4.8e-05,0.0,0.0,-98.16,-99.57,16,6.25,Abaixo da média – 35% mais baixos dos anúncios,Acima da média,Na média
2026-02-16,120237047550310163,"[18/11/25] [LVC] [F] [AUTO] [VENDAS] [ADV+] [VSL B] [R$ 197,00] [1]",120241194068890163,00 -  Advantage+ [VSL B] - AD63 [MDA] [VID] VENDA - VOCÊ PODE ESTAR A 1 VÍDEO,,AD63 [MDA] [VID] VENDA - VOCÊ PODE ESTAR A 1 VÍDEO,5917,5043,105,292.92,2.7897,1.7745,49.5048,1.17,2.0,0.000338,0.0,0.0,-99.01,-99.13,17,11.7647,–,–,–
2026-02-16,120238621687030163,"[13/12/25] [MDA] [F] [AUTO] [VENDAS] [ADV+] [VSL C] [R$ 197,00] [1]",120241703773640163,00 - Advantage+ [VSL C] - AD39 [MDA] [VID] VENDA - EU ACABEI DE CRIAR UM NOVO V2,,AD39 [MDA] [VID] VENDA - EU ACABEI DE CRIAR UM NOVO V2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,0,0.0,–,–,–
2026-02-16,120238621687030163,"[13/12/25] [MDA] [F] [AUTO] [VENDAS] [ADV+] [VSL C] [R$ 197,00] [1]",120241703789250163,00 - Advantage+ [VSL C] - AD41 [MDA] [VID] VENDA - EU ACABEI DE CRIAR UM NOVO V3,,AD41 [MDA] [VID] VENDA - EU ACABEI DE CRIAR UM NOVO V3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,0,0.0,–,–,–
2026-02-16,120241048735070163,"[06/02/26] [MDA] [F] [AUTO] [VENDAS] [ADV+] [VSL C] [R$ 197,00] [5]",120241048735150163,00 - Advantage - All ADS,,AD154 [MDA] [VID] VENDA - CAIO EU LARGO MEU TRABALHO 06,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,0,0.0,–,–,–
2026-02-16,120241048735070163,"[06/02/26] [MDA] [F] [AUTO] [VENDAS] [ADV+] [VSL C] [R$ 197,00] [5]",120241048735150163,00 - Advantage - All ADS,,AD178 [MDA] [VID] VENDA - ESSA É A ÚLTIMA CHANCE,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,0,0.0,–,–,–
2026-02-16,120241048735070163,"[06/02/26] [MDA] [F] [AUTO] [VENDAS] [ADV+] [VSL C] [R$ 197,00] [5]",120241048735150163,00 - Advantage - All ADS,,AD150 [MDA] [VID] VENDA - CAIO EU LARGO MEU TRABALHO 03,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,0,0.0,–,–,–
2026-02-23,120237047550310163,"[18/11/25] [LVC] [F] [AUTO] [VENDAS] [ADV+] [VSL B] [R$ 197,00] [1]",120238010963330163,00 -  Advantage+ [VSL B] - AD149 [MDA] [VID] VENDA - CAIO EU LARGO MEU TRABALHO 02,,AD149 [MDA] [VID] VENDA - CAIO EU LARGO MEU TRABALHO 02,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,0,0.0,–,–,–
2026-02-23,120237047550310163,"[18/11/25] [LVC] [F] [AUTO] [VENDAS] [ADV+] [VSL B] [R$ 197,00] [1]",120238323485780163,00 -  Advantage+ [VSL B] - AD17 [MDA] [VID] VENDA - FAÇA DO YOUTUBE A SUA PROFISSÃO V5,,AD17 [MDA] [VID] VENDA - FAÇA DO YOUTUBE A SUA PROFISSÃO V5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,0,0.0,–,–,–
2026-02-23,120238623515480163,"[13/12/25] [MDA] [Q] [AUTO] [VENDAS] [REMARKETING] [VSL A] [R$ 197,00] [1]",120238625480720163,00 - Page View VSL A - 180D - AD183 [MDA] [VID] VENDA - REMARKETING 12,,AD183 [MDA] [VID] VENDA - REMARKETING 12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,0,0.0,–,–,–
2026-02-23,120238626928870163,"[13/12/25] [MDA] [Q] [AUTO] [VENDAS] [REMARKETING] [VSL C] [R$ 197,00] [1]",120238626928760163,00 - Page View VSL C - 180D - AD183 [MDA] [VID] VENDA - REMARKETING 12,,AD183 [MDA] [VID] VENDA - REMARKETING 12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,0,0.0,–,–,–
2026-02-23,120239726037500163,"[06/01/26] [LVC] [F] [AUTO] [VENDAS] [LKL PQ 365D] [VSL B] [R$ 197,00] [5]",120239726037590163,00 - Lookalike 1% Pq 365d [VSL B],,AD155 [MDA] [VID] VENDA - CAIO EU LARGO MEU TRABALHO 07,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,0,0.0,–,–,–
2026-02-23,120239726037500163,"[06/01/26] [LVC] [F] [AUTO] [VENDAS] [LKL PQ 365D] [VSL B] [R$ 197,00] [5]",120239726037590163,00 - Lookalike 1% Pq 365d [VSL B],,AD58 [MDA] [VID] VENDA - AQUI O MEU CANAL JÁ TINHA,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,0,0.0,–,–,–
2026-02-23,120239726037500163,"[06/01/26] [LVC] [F] [AUTO] [VENDAS] [LKL PQ 365D] [VSL B] [R$ 197,00] [5]",120239726037590163,00 - Lookalike 1% Pq 365d [VSL B],,AD17 [MDA] [VID] VENDA - FAÇA DO YOUTUBE A SUA PROFISSÃO V5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,0,0.0,–,–,–
2026-02-23,120239726037500163,"[06/01/26] [LVC] [F] [AUTO] [VENDAS] [LKL PQ 365D] [VSL B] [R$ 197,00] [5]",120239726037590163,00 - Lookalike 1% Pq 365d [VSL B],,AD150 [MDA] [VID] VENDA - CAIO EU LARGO MEU TRABALHO 03,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,0,0.0,–,–,–
2026-02-23,120239726037500163,"[06/01/26] [LVC] [F] [AUTO] [VENDAS] [LKL PQ 365D] [VSL B] [R$ 197,00] [5]",120239726037590163,00 - Lookalike 1% Pq 365d [VSL B],,AD154 [MDA] [VID] VENDA - CAIO EU LARGO MEU TRABALHO 06,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,1,0.0,–,–,–
2026-02-23,120239177089580163,"[22/12/25] [MDA] [F] [AUTO] [VENDAS] [MIX PÚBLICOS] [VSL C] [R$ 197,00] [4]",120240315900810163,[00 - Aberto] [VSL C] - Best Ads [3°  Semana Jan26],,AD187 [MDA] [VID] VENDA - OLHA QUANTO ESSE,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,0,0.0,–,–,–
2026-02-23,120239177089580163,"[22/12/25] [MDA] [F] [AUTO] [VENDAS] [MIX PÚBLICOS] [VSL C] [R$ 197,00] [4]",120240315900810163,[00 - Aberto] [VSL C] - Best Ads [3°  Semana Jan26],,AD158 [MDA] [VID] VENDA - DA PRA GANHAR MUITA GRANA,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,0,0.0,–,–,–
2026-02-23,120239177089580163,"[22/12/25] [MDA] [F] [AUTO] [VENDAS] [MIX PÚBLICOS] [VSL C] [R$ 197,00] [4]",120240315900810163,[00 - Aberto] [VSL C] - Best Ads [3°  Semana Jan26],,"AD07 [MDA] [VID] VENDA - 1 MISSÃO, MONETIZAR MAIS 1",0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,0,0.0,–,–,–
2026-02-23,120239177089580163,"[22/12/25] [MDA] [F] [AUTO] [VENDAS] [MIX PÚBLICOS] [VSL C] [R$ 197,00] [4]",120240315900810163,[00 - Aberto] [VSL C] - Best Ads [3°  Semana Jan26],,AD189 [MDA] [VID] VENDA - SE VOCÊ OLHAR NO MEU,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,0,0.0,–,–,–
2026-02-23,120239176137660163,"[22/12/25] [LVC] [F] [AUTO] [VENDAS] [MIX PÚBLICOS] [VSL B] [R$ 197,00] [4]",120240429784550163,[00 - Aberto] [VSL B] - Best Ads [Geral Janeiro],,AD149 [MDA] [VID] VENDA - CAIO EU LARGO MEU TRABALHO 02,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,0,0.0,–,–,–
2026-02-23,120239176137660163,"[22/12/25] [LVC] [F] [AUTO] [VENDAS] [MIX PÚBLICOS] [VSL B] [R$ 197,00] [4]",120240429784550163,[00 - Aberto] [VSL B] - Best Ads [Geral Janeiro],,AD154 [MDA] [VID] VENDA - CAIO EU LARGO MEU TRABALHO 06,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,0,0.0,–,–,–
2026-02-23,120239176137660163,"[22/12/25] [LVC] [F] [AUTO] [VENDAS] [MIX PÚBLICOS] [VSL B] [R$ 197,00] [4]",120240429784550163,[00 - Aberto] [VSL B] - Best Ads [Geral Janeiro],,AD153 [MDA] [VID] VENDA - CAIO EU LARGO MEU TRABALHO V2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,0,0.0,–,–,–
2026-02-23,120239176137660163,"[22/12/25] [LVC] [F] [AUTO] [VENDAS] [MIX PÚBLICOS] [VSL B] [R$ 197,00] [4]",120240429784550163,[00 - Aberto] [VSL B] - Best Ads [Geral Janeiro],,AD151 [MDA] [VID] VENDA - CAIO EU LARGO MEU TRABALHO 04,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,0,0.0,–,–,–
2026-02-23,120239176137660163,"[22/12/25] [LVC] [F] [AUTO] [VENDAS] [MIX PÚBLICOS] [VSL B] [R$ 197,00] [4]",120240429784550163,[00 - Aberto] [VSL B] - Best Ads [Geral Janeiro],,AD17 [MDA] [VID] VENDA - FAÇA DO YOUTUBE A SUA PROFISSÃO V5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,0,0.0,–,–,–
